road,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,Delay,delay ratio,Traffic level,Day,Hour,minute,latitude,longitude
16.0,1.0,27,27,2288,2288,1.0,0,0.0,1,27,23,18,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,27,23,18,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,27,23,18,18.65,72.87
12.0,3.0,20,20,536,536,1.0,0,0.0,1,27,23,18,19.42,72.84
18.0,0.0,39,39,918,918,1.0,0,0.0,1,27,23,42,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,27,23,42,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,27,23,42,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,27,23,42,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,27,23,42,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,27,23,42,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,27,23,42,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,27,23,42,19.045,73.015
19.0,3.0,18,18,833,833,1.0,0,0.0,1,27,23,42,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,27,23,42,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,27,23,42,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,27,23,42,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,27,23,42,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,27,23,42,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,27,23,42,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,27,23,42,19.3,73.13
10.0,0.0,29,29,1379,1379,1.0,0,0.0,1,27,23,42,19.22,73.0
16.0,1.0,27,27,2288,2288,1.0,0,0.0,1,27,23,42,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,27,23,42,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,27,23,42,18.65,72.87
12.0,3.0,20,20,536,536,1.0,0,0.0,1,27,23,42,19.42,72.84
18.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,28,12,8,19.25,73.05
18.0,3.0,17,22,258,199,1.0,59,0.2964824120603015,2,28,12,8,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,12,8,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,28,12,8,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,12,8,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,12,8,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,12,8,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,12,8,19.045,73.015
19.0,3.0,16,18,938,833,0.981315,105,0.12605042016806722,1,28,12,8,19.06,72.885
19.0,3.0,28,31,495,447,0.959292,48,0.10738255033557047,1,28,12,8,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,12,8,19.2183,72.9781
14.0,3.0,16,20,193,154,0.74,39,0.2532467532467532,2,28,12,8,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,12,8,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,12,8,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,12,8,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,12,8,19.3,73.13
10.0,0.0,21,29,1905,1379,0.961243,526,0.38143582306018853,2,28,12,8,19.22,73.0
16.0,1.0,22,27,2808,2288,0.98289,520,0.22727272727272727,2,28,12,8,19.24,73.13
16.0,3.0,16,19,1086,914,0.84875,172,0.18818380743982493,2,28,12,8,19.22,73.1
12.0,3.0,24,33,1409,1025,0.929823,384,0.3746341463414634,2,28,12,8,18.65,72.87
12.0,3.0,14,20,766,536,0.572564,230,0.4291044776119403,2,28,12,8,19.42,72.84
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,28,12,25,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,12,25,19.25,72.98
4.0,3.0,9,11,4,3,1.0,1,0.3333333333333333,2,28,12,25,19.2183,72.9781
4.0,3.0,14,18,201,157,0.99,44,0.2802547770700637,2,28,12,25,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,12,25,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,12,25,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,12,25,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,12,25,19.045,73.015
19.0,3.0,16,18,938,833,0.960202,105,0.12605042016806722,1,28,12,25,19.06,72.885
19.0,3.0,27,30,514,462,0.953927,52,0.11255411255411256,1,28,12,25,18.98,73.11
14.0,3.0,9,11,4,3,1.0,1,0.3333333333333333,2,28,12,25,19.2183,72.9781
14.0,3.0,11,19,280,162,0.82,118,0.7283950617283951,0,28,12,25,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,12,25,19.41,73.18
11.0,3.0,57,60,1186,1127,0.625743,59,0.05235137533274179,1,28,12,25,19.43,73.48
17.0,0.0,46,51,812,732,0.999176,80,0.1092896174863388,1,28,12,25,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,12,25,19.3,73.13
10.0,0.0,20,29,2000,1379,0.951046,621,0.4503263234227701,2,28,12,25,19.22,73.0
16.0,1.0,22,27,2808,2288,0.978028,520,0.22727272727272727,2,28,12,25,19.24,73.13
16.0,3.0,16,19,1086,914,0.838839,172,0.18818380743982493,2,28,12,25,19.22,73.1
12.0,3.0,27,33,1253,1025,0.932013,228,0.2224390243902439,2,28,12,25,18.65,72.87
12.0,3.0,20,20,536,536,1.0,0,0.0,1,28,12,25,19.42,72.84
18.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,28,12,53,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,12,53,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,12,53,19.2183,72.9781
4.0,3.0,14,19,201,148,0.97,53,0.3581081081081081,2,28,12,53,19.076,72.8777
9.0,3.0,17,20,282,240,0.985869,42,0.175,2,28,12,53,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,12,53,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,12,53,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,12,53,19.045,73.015
19.0,3.0,15,19,1000,789,0.97504,211,0.2674271229404309,2,28,12,53,19.06,72.885
19.0,3.0,27,30,514,462,0.983813,52,0.11255411255411256,1,28,12,53,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,12,53,19.2183,72.9781
14.0,3.0,15,19,205,162,0.62,43,0.2654320987654321,2,28,12,53,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,12,53,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,12,53,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,12,53,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,12,53,19.3,73.13
10.0,0.0,20,29,2000,1379,0.966351,621,0.4503263234227701,2,28,12,53,19.22,73.0
16.0,1.0,21,27,2942,2288,0.981028,654,0.28583916083916083,2,28,12,53,19.24,73.13
16.0,3.0,16,19,1086,914,0.816914,172,0.18818380743982493,2,28,12,53,19.22,73.1
12.0,3.0,27,33,1253,1025,0.935465,228,0.2224390243902439,2,28,12,53,18.65,72.87
12.0,3.0,13,19,825,564,0.711533,261,0.4627659574468085,2,28,12,53,19.42,72.84
18.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,28,13,10,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,13,10,19.25,72.98
4.0,3.0,6,11,6,3,1.0,3,1.0,0,28,13,10,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,28,13,10,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,13,10,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,13,10,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,13,10,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,13,10,19.045,73.015
19.0,3.0,16,19,938,789,0.973826,149,0.1888466413181242,2,28,13,10,19.06,72.885
19.0,3.0,25,30,555,462,0.976123,93,0.2012987012987013,2,28,13,10,18.98,73.11
14.0,3.0,6,11,6,3,1.0,3,1.0,0,28,13,10,19.2183,72.9781
14.0,3.0,15,20,205,154,0.73,51,0.33116883116883117,2,28,13,10,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,13,10,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,13,10,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,13,10,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,13,10,19.3,73.13
10.0,0.0,20,29,2000,1379,0.95609,621,0.4503263234227701,2,28,13,10,19.22,73.0
16.0,1.0,21,27,2942,2288,0.97886,654,0.28583916083916083,2,28,13,10,19.24,73.13
16.0,3.0,15,19,1158,914,0.840654,244,0.26695842450765866,2,28,13,10,19.22,73.1
12.0,3.0,26,34,1301,995,0.886925,306,0.3075376884422111,2,28,13,10,18.65,72.87
12.0,3.0,11,19,975,564,0.713103,411,0.7287234042553191,0,28,13,10,19.42,72.84
18.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,28,13,27,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,13,27,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,13,27,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,28,13,27,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,13,27,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,13,27,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,13,27,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,13,27,19.045,73.015
19.0,3.0,15,19,1000,789,0.981938,211,0.2674271229404309,2,28,13,27,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,28,13,27,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,13,27,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,28,13,27,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,13,27,19.41,73.18
11.0,3.0,56,60,1208,1127,0.717929,81,0.07187222715173026,1,28,13,27,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,13,27,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,13,27,19.3,73.13
10.0,0.0,20,29,2000,1379,0.968208,621,0.4503263234227701,2,28,13,27,19.22,73.0
16.0,1.0,20,27,3089,2288,0.977915,801,0.3500874125874126,2,28,13,27,19.24,73.13
16.0,3.0,15,18,1158,965,0.816585,193,0.2,2,28,13,27,19.22,73.1
12.0,3.0,27,34,1253,995,0.852385,258,0.2592964824120603,2,28,13,27,18.65,72.87
12.0,3.0,12,19,894,564,0.806552,330,0.5851063829787234,0,28,13,27,19.42,72.84
18.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,28,14,3,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,14,3,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,14,3,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,28,14,3,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,14,3,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,14,3,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,14,3,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,14,3,19.045,73.015
19.0,3.0,16,19,938,789,0.93903,149,0.1888466413181242,2,28,14,3,19.06,72.885
19.0,3.0,26,30,534,462,0.970157,72,0.15584415584415584,2,28,14,3,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,14,3,19.2183,72.9781
14.0,3.0,16,20,193,154,0.85,39,0.2532467532467532,2,28,14,3,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,14,3,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,14,3,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,14,3,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,14,3,19.3,73.13
10.0,0.0,18,28,2223,1429,0.964474,794,0.5556333100069979,0,28,14,3,19.22,73.0
16.0,1.0,21,28,2942,2207,0.982396,735,0.3330312641594925,2,28,14,3,19.24,73.13
16.0,3.0,16,19,1086,914,0.903809,172,0.18818380743982493,2,28,14,3,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,14,3,18.65,72.87
12.0,3.0,12,19,894,564,0.693143,330,0.5851063829787234,0,28,14,3,19.42,72.84
18.0,0.0,32,41,1119,873,1.0,246,0.281786941580756,2,28,14,23,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,14,23,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,14,23,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,28,14,23,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,14,23,19.196,72.96
9.0,1.0,46,53,148,128,1.0,20,0.15625,2,28,14,23,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,14,23,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,14,23,19.045,73.015
19.0,3.0,15,18,1000,833,0.970296,167,0.20048019207683074,2,28,14,23,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,28,14,23,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,14,23,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,28,14,23,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,14,23,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,14,23,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,14,23,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,14,23,19.3,73.13
10.0,0.0,18,29,2223,1379,0.975352,844,0.612037708484409,0,28,14,23,19.22,73.0
16.0,1.0,22,27,2808,2288,0.987889,520,0.22727272727272727,2,28,14,23,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,28,14,23,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,14,23,18.65,72.87
12.0,3.0,13,19,825,564,0.640144,261,0.4627659574468085,2,28,14,23,19.42,72.84
18.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,28,14,54,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,14,54,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,14,54,19.2183,72.9781
4.0,3.0,8,18,353,157,0.94,196,1.2484076433121019,0,28,14,54,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,14,54,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,14,54,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,14,54,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,14,54,19.045,73.015
19.0,3.0,16,19,938,789,0.981965,149,0.1888466413181242,2,28,14,54,19.06,72.885
19.0,3.0,26,30,534,462,0.972686,72,0.15584415584415584,2,28,14,54,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,14,54,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,28,14,54,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,14,54,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,14,54,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,14,54,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,14,54,19.3,73.13
10.0,0.0,20,29,2000,1379,0.965006,621,0.4503263234227701,2,28,14,54,19.22,73.0
16.0,1.0,22,27,2808,2288,0.982275,520,0.22727272727272727,2,28,14,54,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,28,14,54,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,14,54,18.65,72.87
12.0,3.0,20,20,536,536,1.0,0,0.0,1,28,14,54,19.42,72.84
18.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,28,15,12,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,15,12,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,15,12,19.2183,72.9781
4.0,3.0,10,18,282,157,0.98,125,0.7961783439490446,0,28,15,12,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,15,12,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,15,12,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,15,12,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,15,12,19.045,73.015
19.0,3.0,16,18,938,833,0.977614,105,0.12605042016806722,1,28,15,12,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,28,15,12,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,15,12,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,28,15,12,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,15,12,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,15,12,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,15,12,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,15,12,19.3,73.13
10.0,0.0,21,29,1905,1379,0.973736,526,0.38143582306018853,2,28,15,12,19.22,73.0
16.0,1.0,20,27,3089,2288,0.972549,801,0.3500874125874126,2,28,15,12,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,28,15,12,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,15,12,18.65,72.87
12.0,3.0,20,20,536,536,1.0,0,0.0,1,28,15,12,19.42,72.84
18.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,28,15,27,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,15,27,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,15,27,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,28,15,27,19.076,72.8777
9.0,3.0,15,21,320,228,0.99,92,0.40350877192982454,2,28,15,27,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,15,27,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,15,27,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,15,27,19.045,73.015
19.0,3.0,15,19,1000,789,0.967664,211,0.2674271229404309,2,28,15,27,19.06,72.885
19.0,3.0,27,30,514,462,0.985374,52,0.11255411255411256,1,28,15,27,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,15,27,19.2183,72.9781
14.0,3.0,14,20,220,154,0.76,66,0.42857142857142855,2,28,15,27,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,15,27,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,15,27,19.43,73.48
17.0,0.0,42,50,889,747,1.0,142,0.19009370816599733,2,28,15,27,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,15,27,19.3,73.13
10.0,0.0,21,29,1905,1379,0.978826,526,0.38143582306018853,2,28,15,27,19.22,73.0
16.0,1.0,22,28,2808,2207,0.981148,601,0.2723153602174898,2,28,15,27,19.24,73.13
16.0,3.0,16,18,1086,965,0.88233,121,0.12538860103626942,1,28,15,27,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,15,27,18.65,72.87
12.0,3.0,14,19,766,564,0.79092,202,0.35815602836879434,2,28,15,27,19.42,72.84
18.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,28,15,58,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,15,58,19.25,72.98
4.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,28,15,58,19.2183,72.9781
4.0,3.0,11,19,257,148,0.96,109,0.7364864864864865,0,28,15,58,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,15,58,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,15,58,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,15,58,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,15,58,19.045,73.015
19.0,3.0,15,19,1000,789,0.939094,211,0.2674271229404309,2,28,15,58,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,28,15,58,18.98,73.11
14.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,28,15,58,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,28,15,58,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,15,58,19.41,73.18
11.0,3.0,56,61,1208,1109,0.594947,99,0.08926961226330027,1,28,15,58,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,15,58,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,15,58,19.3,73.13
10.0,0.0,20,29,2000,1379,0.960469,621,0.4503263234227701,2,28,15,58,19.22,73.0
16.0,1.0,21,27,2942,2288,0.985364,654,0.28583916083916083,2,28,15,58,19.24,73.13
16.0,3.0,17,19,1022,914,0.912999,108,0.11816192560175055,1,28,15,58,19.22,73.1
12.0,3.0,28,33,1208,1025,0.878984,183,0.17853658536585365,2,28,15,58,18.65,72.87
12.0,3.0,14,20,766,536,0.598123,230,0.4291044776119403,2,28,15,58,19.42,72.84
18.0,0.0,28,40,1278,895,1.0,383,0.42793296089385474,2,28,16,15,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,16,15,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,16,15,19.2183,72.9781
4.0,3.0,10,19,282,148,0.99,134,0.9054054054054054,0,28,16,15,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,28,16,15,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,16,15,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,16,15,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,16,15,19.045,73.015
19.0,3.0,15,19,1000,789,0.964246,211,0.2674271229404309,2,28,16,15,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,28,16,15,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,16,15,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,28,16,15,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,16,15,19.41,73.18
11.0,3.0,59,60,1146,1127,0.550705,19,0.01685891748003549,1,28,16,15,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,28,16,15,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,16,15,19.3,73.13
10.0,0.0,21,28,1905,1429,0.949278,476,0.3331000699790063,2,28,16,15,19.22,73.0
16.0,1.0,21,27,2942,2288,0.980633,654,0.28583916083916083,2,28,16,15,19.24,73.13
16.0,3.0,15,18,1158,965,0.872858,193,0.2,2,28,16,15,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,16,15,18.65,72.87
12.0,3.0,20,20,536,536,1.0,0,0.0,1,28,16,15,19.42,72.84
18.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,28,16,27,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,16,27,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,16,27,19.2183,72.9781
4.0,3.0,9,18,314,157,0.99,157,1.0,0,28,16,27,19.076,72.8777
9.0,3.0,15,20,320,240,0.977607,80,0.3333333333333333,2,28,16,27,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,16,27,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,16,27,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,16,27,19.045,73.015
19.0,3.0,15,19,1000,789,0.97913,211,0.2674271229404309,2,28,16,27,19.06,72.885
19.0,3.0,27,30,514,462,0.96906,52,0.11255411255411256,1,28,16,27,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,16,27,19.2183,72.9781
14.0,3.0,16,20,193,154,0.69,39,0.2532467532467532,2,28,16,27,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,28,16,27,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,28,16,27,19.43,73.48
17.0,0.0,44,50,849,747,0.998686,102,0.13654618473895583,1,28,16,27,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,28,16,27,19.3,73.13
10.0,0.0,21,29,1905,1379,0.967924,526,0.38143582306018853,2,28,16,27,19.22,73.0
16.0,1.0,21,27,2942,2288,0.982818,654,0.28583916083916083,2,28,16,27,19.24,73.13
16.0,3.0,16,19,1086,914,0.829995,172,0.18818380743982493,2,28,16,27,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,28,16,27,18.65,72.87
12.0,3.0,14,19,766,564,0.593746,202,0.35815602836879434,2,28,16,27,19.42,72.84
18.0,0.0,25,40,1432,895,1.0,537,0.6,0,28,16,51,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,28,16,51,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,28,16,51,19.2183,72.9781
4.0,3.0,9,19,314,148,0.99,166,1.1216216216216217,0,28,16,51,19.076,72.8777
9.0,3.0,18,20,266,240,0.980912,26,0.10833333333333334,1,28,16,51,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,28,16,51,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,28,16,51,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,28,16,51,19.045,73.015
19.0,3.0,15,19,1000,789,0.971948,211,0.2674271229404309,2,28,16,51,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,28,16,51,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,28,16,51,19.2183,72.9781
